# x1 x2
# 100 2
# 100 2
 2.50000000e-01  1.75410000e+08
 7.50000000e-01  1.93720000e+08
 1.25000000e+00  1.22310000e+08
 1.75000000e+00  8.75620000e+07
 2.25000000e+00  6.82250000e+07
 2.75000000e+00  5.47460000e+07
 3.25000000e+00  4.51000000e+07
 3.75000000e+00  3.90680000e+07
 4.25000000e+00  3.38380000e+07
 4.75000000e+00  2.96590000e+07
 5.25000000e+00  2.66620000e+07
 5.75000000e+00  2.35940000e+07
 6.25000000e+00  2.13920000e+07
 6.75000000e+00  1.95990000e+07
 7.25000000e+00  1.79510000e+07
 7.75000000e+00  1.64210000e+07
 8.25000000e+00  1.52140000e+07
 8.75000000e+00  1.41580000e+07
 9.25000000e+00  1.31990000e+07
 9.75000000e+00  1.23060000e+07
 1.02500000e+01  1.14370000e+07
 1.07500000e+01  1.05850000e+07
 1.12500000e+01  1.00920000e+07
 1.17500000e+01  9.42850000e+06
 1.22500000e+01  8.98050000e+06
 1.27500000e+01  8.65470000e+06
 1.32500000e+01  8.13410000e+06
 1.37500000e+01  7.70610000e+06
 1.42500000e+01  7.35460000e+06
 1.47500000e+01  6.86720000e+06
 1.52500000e+01  6.58860000e+06
 1.57500000e+01  6.28870000e+06
 1.62500000e+01  5.98780000e+06
 1.67500000e+01  5.94990000e+06
 1.72500000e+01  5.48450000e+06
 1.77500000e+01  5.24650000e+06
 1.82500000e+01  4.96850000e+06
 1.87500000e+01  4.70090000e+06
 1.92500000e+01  4.67260000e+06
 1.97500000e+01  4.58420000e+06
 2.02500000e+01  4.28350000e+06
 2.07500000e+01  4.27510000e+06
 2.12500000e+01  3.92680000e+06
 2.17500000e+01  3.76620000e+06
 2.22500000e+01  3.80500000e+06
 2.27500000e+01  3.62980000e+06
 2.32500000e+01  3.42090000e+06
 2.37500000e+01  3.36960000e+06
 2.42500000e+01  3.25580000e+06
 2.47500000e+01  3.09760000e+06
 2.52500000e+01  2.92560000e+06
 2.57500000e+01  2.83650000e+06
 2.62500000e+01  2.82610000e+06
 2.67500000e+01  2.71530000e+06
 2.72500000e+01  2.56340000e+06
 2.77500000e+01  2.59460000e+06
 2.82500000e+01  2.47970000e+06
 2.87500000e+01  2.29860000e+06
 2.92500000e+01  2.27940000e+06
 2.97500000e+01  2.25630000e+06
 3.02500000e+01  2.09400000e+06
 3.07500000e+01  2.01340000e+06
 3.12500000e+01  2.02080000e+06
 3.17500000e+01  1.95770000e+06
 3.22500000e+01  1.92080000e+06
 3.27500000e+01  1.77930000e+06
 3.32500000e+01  1.80170000e+06
 3.37500000e+01  1.63500000e+06
 3.42500000e+01  1.61760000e+06
 3.47500000e+01  1.51550000e+06
 3.52500000e+01  1.45210000e+06
 3.57500000e+01  1.41620000e+06
 3.62500000e+01  1.40100000e+06
 3.67500000e+01  1.24510000e+06
 3.72500000e+01  1.19450000e+06
 3.77500000e+01  1.18060000e+06
 3.82500000e+01  1.08480000e+06
 3.87500000e+01  1.00400000e+06
 3.92500000e+01  9.55670000e+05
 3.97500000e+01  8.99610000e+05
 4.02500000e+01  8.38560000e+05
 4.07500000e+01  7.51490000e+05
 4.12500000e+01  6.67150000e+05
 4.17500000e+01  5.77670000e+05
 4.22500000e+01  4.98060000e+05
 4.27500000e+01  4.22180000e+05
 4.32500000e+01  3.10280000e+05
 4.37500000e+01  2.15930000e+05
 4.42500000e+01  1.31460000e+05
 4.47500000e+01  2.47930000e+04
 4.52500000e+01  0.00000000e+00
 4.57500000e+01  0.00000000e+00
 4.62500000e+01  0.00000000e+00
 4.67500000e+01  0.00000000e+00
 4.72500000e+01  0.00000000e+00
 4.77500000e+01  0.00000000e+00
 4.82500000e+01  0.00000000e+00
 4.87500000e+01  0.00000000e+00
 4.92500000e+01  0.00000000e+00
 4.97500000e+01  0.00000000e+00
